id,name,overall elo,auto elo,teleop elo,fuel elo,takeoff elo,gear elo
frc192,GRT,998.8653487934608,968.6824630479597,980.2606301657444,967.6331748891696,977.4477996938862,980.2606301657444
frc2906,Sentinel Prime Robotics,998.2998340965107,1000.2258893946172,1000.0986663086576,988.2654279417667,999.2124674461617,1000.0986663086576
frc4097,Devilbots,998.2742852645009,1033.3715573688667,1033.3715573688667,1010.90909793478,1021.0225646614979,1033.3715573688667
frc3575,"Okanogan FFA ",998.1927797904308,1000.9641841657149,1000.539479247912,991.8441756159157,989.1465614393628,1000.752330521539
frc6323,Hayden Robotics,998.1807587944437,1035.2342020779306,1035.3578494498422,1009.4267463329448,1010.0857827374768,1035.4820431303597
frc5464,Bluejacket Robotics,998.1775178390337,980.5478847215385,980.6703116977587,1011.8207973307769,990.4196670690977,980.6703116977587
frc3008,Team Magma,998.150215945329,1004.9051964070522,1004.9051964070522,969.2697550686235,1003.1077773296568,1004.9051964070522
frc5653,Iron Mosquitos,998.1394073466888,993.928180819025,993.3344816060614,999.5407195931895,1006.9764358502068,993.6820589965453
frc5332,Toaster Tech,998.0710929988255,1032.954740558057,1043.394404672699,988.3652243804171,1031.4520741909987,1043.394404672699
frc155,The Technonuts,998.0276044480656,1007.9600524209155,1007.9600524209155,999.7303611296497,1009.2569343212723,1007.9600524209155
frc6043,Allegan Tigers Robotics Team,997.844174064752,989.3434167164385,989.4293145285448,990.205841380916,998.7858314861465,989.9637801204095
frc4723,EARTH,997.8244512101372,963.7170046871776,972.0213454079376,998.3509327280487,994.6310119664192,972.0213454079376
frc4010,Nautilus,997.7864593432392,1034.2324139561513,1034.474459397164,1007.4875333245053,1012.2329194483124,1034.474459397164
frc5248,Robo-Saxons,997.7441983159521,1001.5277017315681,1001.7321481548873,1007.302773934021,1005.2982078111487,1001.9394986570878
frc3707,TechnoDogs,997.7259540934499,991.9132854837575,992.2164903895972,989.7479525165039,1010.8286970885947,992.2164903895972
frc3740,Storm Robotics,997.6681044337796,974.9577873028076,974.8458230912051,1015.1122832529408,974.7760213903045,974.8458230912051
frc2836,Team Beta,997.6518894707199,986.492587604069,986.492587604069,988.9544015777809,998.3403880295554,986.492587604069
frc5133,Blue Steel,997.6376659559209,1003.5924563312424,1003.993535717357,989.3885238352977,987.546446372374,1003.993535717357
frc4717,The Outlaws,997.6117787812085,1011.974623042007,1011.730842609792,1016.5100493880165,1004.3432482550198,1011.730842609792
frc1123,AIM Robotics,997.5912487089721,1012.8204431489218,1012.8204431489218,1000.4004990089784,1009.5208829843413,1012.8204431489218
frc6193,The Legend of Robotics,997.5580118288797,951.0902256000242,959.0897736864351,964.2762698013403,987.9653338695632,959.0897736864351
frc6003,SUM,997.4349844713197,975.8077143928273,975.4568509192121,977.3390412502098,988.2883004293403,975.3479346989986
frc6514,Sutton Robotics League,997.3770296814668,996.4821648650513,996.4822263795755,979.0255050467505,1005.5280570012451,996.2437627792077
frc159,Alpine Robotics,997.305225902281,1042.3407114481156,1042.197080993763,974.7580225831305,1043.5934637311955,1042.197080993763
frc93,NEW Apple Corps,997.2724175675968,1068.1838670642892,1068.3960626409553,1068.4107193867176,1068.8135057045222,1068.3960626409553
frc935,RaileRobotics,997.0969334037695,1026.9331670812721,1027.0586143546839,1010.0325881924324,1018.1502172561482,1027.0586143546839
frc4623,Flyer Robotics,997.0213079610928,1023.6049789126097,1023.3616371671552,1008.8864416406914,1013.4422369254252,1023.3619769541395
frc322,Team F.I.R.E.,996.8347133436772,969.1039249242433,969.3291648928707,981.8438855319107,969.551551133184,969.3291648928707
frc2815,Blue Devil Mechanics,996.7741828629344,978.2152689481667,978.2152689481667,1008.785184207639,987.5554325648594,978.2152689481667
frc5829,AwtyBots,996.6707251519799,1010.364725298711,1020.9271277521694,999.6884209700122,1029.5742618231586,1020.9271277521694
frc4506,PioNerds,996.4893941953039,1001.4559071655984,1001.7935468810589,989.0597918236924,1002.0324887951616,1001.4573647127287
frc5172,Gators,996.3764739373166,989.8030616890768,989.7174218761139,1014.9179311973357,998.2766325442409,989.9192817248831
frc120,Cleveland's Team,996.1881263307171,1019.1418143043821,1019.1418143043821,1043.0360029624726,1028.6154910612638,1019.1418143043821
frc70,More Martians,996.140330956148,975.8459709824026,975.7273065153569,993.5993028760271,996.2555521845384,975.7273065153569
frc59,RamTech,996.1035447517725,995.8680417060813,1004.4195507676437,1022.7131309178907,973.4456223278652,1004.4195507676437
frc6502,DARC SIDE,996.0345359150716,1010.219183494246,1020.4038028957449,1002.1575719024571,996.4946716787833,1020.2946413051998
frc3693,GearHead Pirates,996.0265392562611,959.516163683525,951.3605334232227,1009.8725947099766,955.5402796981792,943.6556121880644
frc1807,Redbird Robotics,995.9252101701358,1001.7651775119907,1001.7651775119907,989.0548079620817,978.5897548860324,1001.7651775119907
frc2989,Star Tech,995.9187380162986,1004.82847862557,1004.8325060805031,989.7182710211313,970.210145516422,1004.8312358109937
frc5756,R.E.C'in Crew,995.7104842047485,1035.5127501364132,1035.714035799696,987.873368326476,1037.8962804495607,1035.714035799696
frc6548,Perry High School Ramblers,995.637651459069,968.4425832773062,968.3243953256653,960.8407413329393,961.0311024901001,968.3243953256653
frc3294,Backwoods Engineers,995.4456320214776,998.073170346647,997.7025744273957,1008.801276308428,998.54206450055,997.7025744273957
frc6170,Vitronik,995.285664316936,1018.8665446656615,1017.142868969122,1000.3321889557772,1001.8567906028935,1017.142868969122
frc6222,Hemingway Tigers,994.5366594312501,953.5802977784133,953.5802977784133,980.7218155617323,975.3378863082105,953.5802977784133
frc5948,Lebotics,994.0159020691545,991.3250107223105,1000.2702850402364,1009.5232129973726,993.8402426091486,1000.2702850402364
frc6589,Cardinal.EXE,993.9987287899868,1006.6475991135563,1006.6472422523183,1026.3954539843398,999.1585599257187,1006.6411099968769
frc5901,Cougars,993.7528572547045,1019.3299227619241,1028.1905827450498,998.8968765424099,1006.9429951928487,1028.1905827450498
frc6048,Ant-valanche,993.7199631734162,992.3914849520567,1004.9389994045446,991.3617142937042,991.2637221961797,1004.9389994045446
frc1251,"Tech-Tiger Robotics ",993.5970826228075,979.1438678059134,979.37615815187,991.0631964247299,985.9757862830986,979.37615815187
frc686,Bovine Intervention,993.5126841038365,1012.6550229128796,1012.6550229128796,1011.1532558717884,991.5453951392602,1012.6550229128796
frc6089,Annapolis Cougars,993.4227219011634,1002.9853605164936,1002.8626030244733,1010.9255974822281,1022.8685261144184,1002.8626030244733
frc619,Cavalier Robotics,993.3776343103732,1024.68568929882,1024.68568929882,1031.0961274005617,1045.984556568686,1024.68568929882
frc1413,Skrappy 1413,993.1679595034047,998.4229541952661,998.4229541952661,1012.8136320507658,1008.9636421260525,998.4229541952661
frc4504,B. C. Robotics,993.0358985296571,1000.8567889810477,1000.8567889810477,999.6695156290789,1020.5441227313235,1000.8567889810477
frc5531,Orange Crush,992.9368907973884,1013.9918647007381,1005.2279070980371,998.8610635643561,995.7398453757921,1005.2279070980371
frc3410,L.I.F.E.,992.8401326372936,1020.7772865136063,1020.9953475888174,1000.558176889034,1019.5022221199821,1020.9953475888174
frc4694,Atomic Armadillo's,992.8364624521924,987.2604868164758,987.2677501467966,1002.116774627656,999.0352973416725,987.2677501467966
frc247,Da Bears,992.7400362403628,985.3207082485065,985.1899316545049,1010.6829650320775,972.553194883719,985.1899316545049
frc5550,Broncho Bots,992.7157344512714,977.829464639585,977.8175727947407,1020.8197581516147,972.1011898878822,977.8175727947407
frc6604,ITAC,992.5210843649259,994.3045122171824,992.225834365936,1008.5455465078451,995.1737375987891,992.225834365936
frc6605,SynergyCuernavaca,992.4841486094074,1000.029276114831,1002.1101245433603,998.0312305158368,1001.9551835110348,1002.1101245433603
frc811,Cardinals,992.2813655214056,974.6906717136702,975.0254667919048,990.746230086246,1004.4667309760512,974.8950127781684
frc3958,Schrodinger's Cat,991.9913356373947,1009.0656383940316,1008.8206021333641,976.9678258943384,1000.3933212867138,1008.9524838027272
frc281,The GreenVillains,991.98617740645,949.9351134817798,949.9351134817798,993.7576773927483,950.5421385333784,949.9351134817798
frc3655,Tractor Technicians,991.582812449698,965.2246707731882,964.5807769220262,978.2126236876192,943.1704215806337,964.382464001502
frc5872,WiredCats,991.4766929704442,1028.9594920707755,1028.8195876443751,1023.2333681903428,1003.9484045413734,1028.8195876443751
frc558,Elm City Robo Squad,991.4387472644676,989.6698257617858,989.6698257617858,1011.3006268996517,990.2193740364306,989.6698257617858
frc3104,The Cyber Rams,991.4047780077238,1034.489915422298,1034.489915422298,1022.2289093662447,1024.062653940851,1034.489915422298
frc1599,CircuiTree,991.3215050432516,999.5072202439814,999.5072202439814,991.7673000690017,1009.2432620145064,987.5072202439814
frc5919,JoCo RoBos,991.0406482235898,1014.0502703694077,1024.2264873068523,991.4372596286432,1013.3552689666893,1024.2298369511261
frc4473,Delta Prime,990.9116728766554,1009.1180220710036,1008.9888791706973,1010.7788477824532,1021.9488648905539,1009.1233968459072
frc6325,Reset Robotics,990.8248483982585,1020.3762023882412,1008.1090446156617,989.3947979112842,1000.493046348191,1008.1090446156617
frc1676,The Pascack PI-oneers,990.7926784859417,1020.972586033359,1020.972586033359,999.9356059508664,1021.5078043106565,1020.972586033359
frc238,Crusaders,990.7025844074213,999.8825079781917,990.8062060681613,999.823078096137,1001.8851949397512,990.9435256268479
frc2785,Prometheus,990.5708428058321,1000.9309742992698,1000.9309742992698,1023.1949981747163,989.0905304973751,1000.9309742992698
frc4929,Maroon Monsoon,990.5043600029759,1010.254038000419,1010.2536562783706,1020.995472737629,998.3728113130428,1010.2536562783706
frc1598,TeamTalon,990.4653757965323,990.9312811700312,990.9312811700312,988.942014411695,1010.6847622573897,990.9312811700312
frc2199,Robo-Lions,990.1584452098787,990.2400687619837,990.2400687619837,999.7600424664577,978.2903352739619,990.2400687619837
frc3506,YETI Robotics,989.6431588942834,972.0631509191305,962.10651799972,985.9284379719136,964.5762371420477,972.0685797245222
frc2186,Dogs of Steel,989.640033988005,1007.952939990566,1007.952939990566,1011.9506755225083,987.3202442095381,1007.952939990566
frc3754,TrekNorth First City Robotics,989.3660929242991,963.3539549253347,952.8024953267859,977.9259211955806,952.0375014682315,952.9177451523999
frc4015,Jag,989.3569021230813,988.6001023503767,988.7152193951588,988.9625973838772,967.4951402595939,988.9568817495899
frc1629,Garrett Coalition (GaCo),989.3222527950849,971.805416243872,971.805416243872,1011.9614607739366,959.7328551457853,971.805416243872
frc6346,Norwalk High School Robotics,989.2801873341201,1011.0211978188191,1011.0211978188191,988.9573862871003,1021.1900238068624,1011.0211978188191
frc2491,No Mythic,989.177312019123,979.3505826334891,989.4267411259182,1010.9002510014589,991.1218473542825,979.3504673677041
frc4905,Andromeda One,988.9578490650758,1023.4554931878763,1011.8698030712361,999.9983726989952,1000.4143005863771,1011.8698030712361
frc4782,Borrebots CSN,988.7556346103199,964.4834201981191,974.0771319472925,978.1438213881571,968.7872938517944,974.0771319472925
frc6607,ARMY ROBOT TECHNOLOGY,988.6210493580509,992.0301087076933,1000.7945538337592,989.989056262621,980.1984160632178,1000.7945538337592
frc3781,Cardinal Robotics,988.4363687169576,990.4969458233476,990.7571309873921,1000.6273044162284,989.8671369770663,990.7571309873921
frc4575,The Tin Mints,988.3846347465536,998.7059643165604,998.7059643165604,978.4485458447155,999.72619665456,998.7059643165604
frc6513,Wyverns Robotics,988.3079577876739,1034.5165089579943,1034.516370772892,991.002073331812,1033.212532854143,1034.5066242647638
frc6194,The Aftershocks,988.161501474276,1030.0061550971056,1030.0061550971056,986.6164741559242,1019.7748446805988,1042.0061550971056
frc6500,GearCats,988.1118764366024,999.8431573955089,1009.7999859681921,988.0600917941534,1000.6296357943501,1000.070628057463
frc346,RoboHawks,987.8748007406707,964.6749086137118,964.6749086137118,1010.7063677354865,964.9447425720753,964.6749086137118
frc3555,Aluminati,987.6707237897301,986.5571924841348,986.5571924841348,988.5311634050897,987.3755470856408,986.5571924841348
frc5690,SubZero Robotics,987.653860334669,1026.8050658996701,1026.811771331035,970.3500542925897,1036.1866882809313,1026.811771331035
frc2642,Pitt Pirates,987.6034437845832,978.2938980386728,978.6676871981284,1010.4213325999173,978.4056376212102,978.3009542656945
frc2518,Spartans,987.5992022780233,1000.8428822545659,1000.8374437955063,1000.2752625225218,1000.0263170011237,1000.8407831700041
frc501,The PowerKnights,987.5982737858142,965.0896678358788,964.9504632053586,988.8174022938704,987.8602607122049,964.9504632053586
frc5734,RoboReign,987.4775299300925,999.2805174612682,986.7873654254993,1009.8324067855193,998.8876037159555,986.7873654254993
frc181,Birds Of Prey,987.382038438106,989.1502981613451,989.1502981613451,999.7391561655646,988.2635569131572,989.1502981613451
frc6565,"Team Bobcat ",987.3709070324487,980.2032394829694,980.3236635534373,1010.9254821328989,998.7991418204108,980.3279837550197
frc2502,Talon Robotics,987.3609826935698,972.3190267576385,972.5574710057564,988.9795844297622,972.6182751035775,972.3230879984623
frc3265,Arrowheads,987.3041549294097,987.8579653415803,988.1014384644736,990.3836782830227,1000.272139170187,988.1014384644736
frc5960,Mighty ROBO-RANGERS,987.2887090135347,1002.9077123506693,992.0993807882923,997.0718365553963,967.4729234791517,992.0993807882923
frc3091,100 Scholars,987.1785359998775,1002.5112810127029,1004.4335751319305,1011.1954749020431,1000.8820312261681,1004.4335751319305
frc5588,Holy Names Academy,987.1536324848527,986.5360718075335,986.6361046241975,987.124599470036,987.5243947847471,986.6361046241975
frc4656,Rock Solid Robotics,987.117981839151,1003.3330994221783,1003.1147686769873,1012.9871669584217,1013.0525224486312,1003.2228651407963
frc6584,AHC Transformers,986.9519791478267,965.8202496164189,965.8202496164189,988.8392654631581,976.7741216173356,965.8202496164189
frc131,C.H.A.O.S.,986.8851222985409,1033.2892004916023,1022.1038835119895,999.0625221573613,999.7516803103772,1033.1690741195455
frc6594,VIKINGS NATION,986.817248484107,1000.8427508480654,991.982319827636,990.1408335507883,1005.664547015932,991.982319827636
frc5459,Ipswich TIGERS (Technologically Inclined Group of Engineering Robotics Students),986.7452972877143,1031.0521646520876,1019.2186513421273,1000.2662687111703,1009.0473502719774,1030.9415685260933
frc6076,Mustangs,986.7426464422367,1050.1828390785276,1050.2528930805502,1033.4668798927803,1013.8135992188907,1049.9873079109461
frc4994,Kingston Robo-Cards,986.6153484729986,986.8215541159633,986.8320333889698,967.0468687693923,1007.5924995683747,986.8320333889698
frc230,Gaelhawks,986.5998847354149,1011.9892709657381,1011.9892709657381,1023.329215072133,988.6837230054036,1011.9892709657381
frc3566,Gone Fishin',986.4301991792897,986.3996216832976,976.4406904760721,979.2522717425197,964.5331963690234,976.5714896645712
frc2657,Team Thundercats,986.269098358329,1013.5715506424949,1013.6942625860611,999.1170297097989,1010.7330927926464,1013.6942625860611
frc4731,MONARCH-E,986.0915793920271,977.2222512191399,997.006659475533,998.6267903945479,998.620047614988,997.006659475533
frc6324,The Blue Devils,985.9634693432873,976.9324456031553,976.821140696437,978.0361674340764,969.2562234150275,976.8193576292052
frc5676,The H.E.R.O.E.S,985.9629076028359,967.7869547734908,967.6944246488841,991.1834007447176,981.6747039268096,967.69853504144
frc5762,FranklinBots,985.9593621323006,1001.3675195420922,1001.4995063662598,1010.4318147153089,999.0651745612435,1001.2646049134868
frc1792,Round Table Robotics,985.838852962293,994.4809765723271,994.4741707258739,1024.1871164133934,985.6318506170097,994.4728950050859
frc5900,Career Blazer Robotics Team - The Fighting Mongooses,985.7223538296745,1008.7864941790554,1029.8171477489686,977.731776572196,1018.3959580968616,1029.8171477489686
frc2383,Ninjineers,985.6900082686502,964.7266148476739,964.8749755812185,991.4287771533585,972.962043447423,964.8749755812185
frc615,Knights,985.594997716965,987.4045746886172,987.4045746886172,1010.9387913316688,974.8577607514375,987.4045746886172
frc1247,Robotics of Kearsarge (ROK),985.591295016972,966.7560868655255,978.0719426483524,1000.0907504731049,966.8895894238836,966.7538603798395
frc4608,Duct Tape Warriors,985.3195340047617,985.5401855775185,994.6240473095478,1006.5109912437207,1009.4618347907639,986.2683955709593
frc3467,Windham Windup,985.1204802627566,997.7451186024967,1006.9353187046759,989.7929830671857,1007.9995026933727,1006.9321941226381
frc611,Saxons,985.0430788576155,1009.5538092726368,1009.5538092726368,998.5035969805255,987.7985118711282,1009.5538092726368
frc5819,Mecha Makos,985.0181146798108,954.7475531115001,954.4186333907663,988.6361249331704,975.8841759337116,954.4186333907663
frc4914,Panthers,984.837700270229,989.5801938100375,989.4597028291323,990.65133662008,1001.3353109463766,989.225655792001
frc138,Entropy,984.8342670340026,988.2885899808937,988.2641473219652,1010.5270843733713,987.9019838536207,988.261155958925
frc5533,Electric Horse Power,984.6706248371047,958.8712925475388,958.8671472822432,975.5860924585734,961.1446244535005,958.8671472822432
frc6626,Andrews High School,984.4678445513796,1004.6763823781948,1004.6763823781948,1012.9667764231326,982.549874430349,1004.6763823781948
frc3872,Pan-Tech,984.3794990387411,966.8080530359681,966.8080530359681,998.416931259416,976.7220980737286,966.8080530359681
frc5685,Robo Terriers,984.3767907667468,1026.3886382252417,1035.189861679555,987.2028089771883,1004.4577494122059,1035.1931692268513
frc4499,The Highlanders,984.3752523365821,991.6145300844746,991.6076052861363,1031.7697754462222,1000.7620774446973,991.6076052861363
frc6580,Griffons,983.9297179080058,1022.8802500314025,1023.0257280254367,1002.6754019500582,1025.6230131169543,1032.6364228749799
frc5882,Titan Robotics,983.841267036341,998.7215737723369,998.9535515612082,1031.8773887327134,988.3743224162439,998.8421034692935
frc4603," Leones Francés ",983.834156197384,958.1519748729754,969.2245701185394,966.9756106739118,978.5600707817969,969.2245701185394
frc5544,SWIFT Robotics,983.6731263321655,1001.9936297431922,1002.2141298086509,1009.1826636465873,980.6007105561571,1002.2141128591534
frc4685,Aztlavolt,983.459503775052,1012.308324788957,1021.1218625494016,1010.7291375260816,1009.6349006569826,1021.1218625494016
frc6669,ATL Eagles Robotics,983.1997530593763,1000.994792021619,1001.0888785746937,1011.3861569588896,1001.3155287071786,1001.0888785746937
frc2137,TORC,983.1595884954775,971.6864358442214,971.4697642062205,988.7663977588111,964.6643255221329,971.4697642062205
frc2890,The Hawk Collective,983.1187333183906,1023.7245597877635,1023.7245597877635,990.6478891140014,1045.079070455356,1023.7245597877635
frc2861,Infinity's End,983.0448727223601,1004.0435918774197,1004.0399514073683,1010.2993943411852,992.9740693119905,1004.0353955975426
frc3026,Orange Crush,982.79995104928,1003.0449710078187,1003.2688206173859,990.9115014882692,979.5701731946068,1003.0435744082228
frc1398,Robo-Raiders,982.7446792441621,1004.372253117322,1004.372253117322,1000.3294684106734,1002.8898471181681,1004.372253117322
frc5143,ThunderHawks,982.6144406735699,999.8915671619397,999.6631439762712,977.1741550053335,999.4855622955316,999.8920306739
frc5227,Eagle Elite,982.4731671867426,972.3591301856524,972.3793459425292,1012.3341817656028,969.1821259992525,962.5047283957455
frc6132,Iron Rangers,982.2910917909677,998.112399697497,998.1151095434715,1020.3991451073033,1000.3617920395485,998.2329511873377
frc6086,Ignition,981.9475582907745,987.4145782000152,987.2940976629664,1015.1950859970428,979.0345173262579,987.2940976629664
frc11,MORT,981.863829695391,1001.0490622122605,1001.0490622122605,1002.7286088919547,981.2849555858289,1001.0490622122605
frc21,ComBBAT,981.736840998071,995.4389149332598,985.6132560294402,978.921512329245,986.8053523626459,985.6132560294402
frc4818,The Herd,981.7112560294773,1000.9867653878067,1001.1109527272321,999.3053063436514,1010.5182682020554,1001.1109527272321
frc5180,Metal Heads,981.710833249539,982.5620324555415,982.5620324555415,990.9062390137645,971.1603530210365,982.5620324555415
frc5524,"MacroProcessors ",981.6573344421856,991.2995666177976,991.1793255409242,954.0494657130399,989.7686904473035,991.1793255409242
frc5420,Velocity,981.6191021974071,999.8861292243554,999.8861292243554,1012.2249480326531,977.8163816183461,999.8861292243554
frc6138,Bulldogs,981.5691716317342,1024.9905239589218,1025.0993448710028,1010.3288078052406,1013.9771712082368,1025.3248542033566
frc2900,The Mighty Penguins,981.2357818127607,978.8759349942189,978.8759349942189,978.5428609984747,989.0100866769579,978.8759349942189
frc3323,Potential Energy,980.9862903012345,1024.6310857504157,1023.786451604997,1022.8185764867209,1012.594436351673,1023.9183499434798
frc6631,Reese Rockets High School Robotics,980.9319861107089,1024.3230172268595,1024.0930419595427,980.827180732212,1021.7948640415889,1024.0930419595427
frc4926,GalacTech,980.5939051986202,1022.6454690396097,1022.6454690396097,1010.7725008075317,1000.184202915675,1022.6454690396097
frc3786,Chargers,980.5378045476137,999.5871124149744,999.2326178781948,1001.2067160971037,989.1513705927589,999.2326178781948
frc79,Team Krunch,980.1294196998994,1005.1272764879243,1004.7436105333502,1019.0120113201305,993.2043107992406,1004.7436105333502
frc6038,ITOBOT,980.003509877729,1001.8651980393486,992.6872500396314,989.9342374341404,993.8389844707898,992.6872500396314
frc5558,Ad Astra,980.0031565390071,1006.5389945710099,1016.6341814171087,987.9958376832972,1037.9490387653198,1016.6341814171087
frc5672,First Nations-STEM,979.9946918628609,1000.2655385842014,1000.3972743855032,1033.76067000613,1000.2386925165307,1000.2729564550923
frc6451,Whiteland Community High School Robotics Team,979.9883288181512,1021.2872771546057,1021.2872771546057,1021.0584349251084,1012.6230276857726,1021.2872771546057
frc5841,The Patriots,979.9446110444577,987.2911857919298,987.2911857919298,990.1672295132277,999.4285254788044,987.2911857919298
frc4828,RoboEagles,979.8369274694289,1010.806092273301,1000.5088997706719,1008.3855795660913,990.0324729158054,1000.734967521414
frc6341,Etowah Electric Eagles,979.7597602020824,976.7971963781771,1000.299728038445,1010.011750501591,988.5747144176064,1000.299728038445
frc835,The Sting,979.7229715613997,983.1082716342423,973.1256577416651,990.7550439861432,958.7935559420204,973.1256577416651
frc4816,Gadget Girls,979.6580628222332,998.2130905102155,998.3151677281907,987.8480174886909,999.2261030231306,998.6734602143619
frc5348,Charger Robotics,979.6312128810556,981.8190307224482,981.6979149834297,1009.6281971976833,959.7863467222131,981.8164030667485
frc5954,Portable Chargers,979.5918310675683,980.2592654430077,980.2592654430077,987.4778097349694,969.1862605624332,992.2592654430077
frc612,Chantilly Robotics,979.5319064149512,1001.4801054216371,1001.4801054216371,989.3717119380857,1023.2689135988467,1001.4801054216371
frc5063,BuzzBots,979.2061461875305,1004.548180591949,1004.548180591949,1010.9853516665587,1023.9992142863673,1004.548180591949
frc2458,Team Chaos,979.1915248646964,980.9999190624034,980.9999190624034,989.1706126907707,979.4669265070455,980.9999190624034
frc6512,Robonauts,979.1741668475831,1035.3036271737844,1025.1162990181315,999.7053143981349,1011.9842051660663,1025.4674134572954
frc4579,RoboEagles,978.965473703113,1012.0253755416859,1012.0223112051863,1012.2604778322294,1012.4153025758615,1012.0223112051863
frc5084,Corunna Robotics Team FridgeBot,978.9184412215462,1000.8748394330294,1000.752133438396,990.9915448559174,1001.7349489983412,1000.752133438396
frc3146,GRANBY GRUNTS,978.8398851694498,975.3704366056185,975.3704366056185,989.9226091426086,976.7862001161021,975.3704366056185
frc1741,Red Alert,978.7923779393618,957.2538040824682,957.2538040824682,989.9899575733804,969.2258170505413,957.2538040824682
frc1539,Clover Robotics,978.6881341411629,948.9081042838218,948.9081042838218,991.099415463154,929.9825272686998,948.9081042838218
frc5937,MI-Robotics,978.458567935483,997.1853589088445,997.1832234045476,998.7377216539994,997.3250283306185,997.1832234045476
frc2538,The Plaid Pillagers,978.4483539855598,1023.3357885540703,1023.2063357078616,990.2269332683102,1013.0168296793855,1023.2063357078616
frc6160,Bombatrons,978.3988576325172,983.3325302783268,983.2139383002719,1001.7134149090859,983.6771733581969,983.2139383002719
frc2501,Bionic Polars,978.3103534081579,1004.0237433450741,1003.9148684623824,1001.7504624488253,992.809771556462,1004.0266060579285
frc4511,Power Amplified,978.2809405171613,1001.7803179079942,1001.6570584671231,999.5050024026518,990.8072707568672,1001.6570584671231
frc3223,Robotics Of Central Kitsap,978.2682362160294,970.0039921969294,981.6290916047521,990.4405198294544,992.2270515629273,981.6290916047521
frc2187,Team Volt,978.2111887724676,1017.6537818179222,1017.6537818179222,1000.6097522956302,997.4606692499824,1017.6537818179222
frc2171,RoboDogs,978.1136183682038,1000.2859721428816,988.2859721428816,988.4511453575884,988.1464751380183,1000.2859721428816
frc4235,RoboRaiders,978.1013920222484,988.636826929811,976.774649318654,1000.2525596765144,987.8893184465223,976.774649318654
frc6056,Brotherhood of Steel,978.0845606538063,978.134828171052,978.0176907146443,966.2162262393691,988.8174098478577,978.0176907146443
frc4217,Scitobors,978.0725256763219,1011.6625169196678,1021.7261928872254,1010.0771705127727,1023.3020449818965,1021.7261928872254
frc6047,Proctor Frostbyte,978.0137453078135,1023.1751610056597,1023.1720881636645,998.9039231477899,1024.077838534808,1023.1720881636645
frc175,Buzz Robotics,977.9463525074409,1002.863788361461,1002.863788361461,1022.9346310523474,1002.4487852995968,1002.863788361461
frc2909,Zebra Bots,977.8665065757874,977.5457805089799,977.5457805089799,1011.0755464296778,988.6393862969983,977.5457805089799
frc228,GUS Robotics,977.8665006451283,966.2650634142933,966.2650634142933,999.3447517114779,965.7537796833981,966.2650634142933
frc1791,T.O.P. Hatters,977.8651009120221,976.0212189718072,976.0212189718072,978.3604199235675,987.6401000557494,976.0212189718072
frc3176,Purple Precision,977.8593019927725,1020.1153195647621,1020.1153195647621,1022.9198256187441,1010.8385633658045,1020.1153195647621
frc5160,Chargers,977.7308950097564,976.2734134352738,976.1531047430954,1009.2347959608364,979.1531323547515,976.1489116731032
frc1714,MORE Robotics,977.6515703563094,998.9888064439856,998.8686428630887,1011.0739828766573,998.8214191039832,998.8686428630887
frc3936,RoboBlitz,977.6005215801972,978.8215822812843,978.8215822812843,1000.9646925005117,978.4702023598961,978.8215822812843
frc141,WOBOT,977.5083145765691,973.7819182138035,973.7819182138035,975.0392915973526,964.83132734214,973.7819182138035
frc447,Team Roboto,977.4678797511742,1022.5540401294156,1022.5540401294156,1000.9326124793306,999.8747337289946,1022.5540401294156
frc4230,"TopperBots ",977.4639458045122,1004.2543469680442,1004.1250928863933,991.2096850302353,992.2282395402763,1004.1250928863933
frc103,Cybersonics,977.4360425463417,957.6589383684372,957.6589383684372,989.9455027481391,968.7345402615115,957.6589383684372
frc2064,The Panther Project,977.4135789651691,1012.5892673481693,1012.5892673481693,1010.7833018886013,989.3917178515336,1012.5892673481693
frc3603,Cyber Coyotes,977.403749572006,984.330952451532,984.5716426083022,990.4813631298437,971.2693289719122,984.3397254803084
frc5746,Human Error,977.3351347582093,968.9625850546413,968.9625850546413,977.6110243542582,956.4699052428316,968.9625850546413
frc3314,Mechanical Mustangs,977.3255802219892,977.856624771856,977.856624771856,1000.0609923223102,968.1229341660256,977.856624771856
frc3276,TOOLCATS,977.2931898625907,1020.7292617518792,1020.6067501249289,1053.7415842306448,1021.8080560157281,1020.6067501249289
frc5243,Centreville Robotics,977.250212542668,988.2132965161514,1009.4613522003132,1019.2398261465725,1009.3385461799337,1009.4613522003132
frc4238,BBE Resistance Robotics,977.2301302743402,999.5049637113693,999.626226974314,978.8798101204085,988.0934305632011,999.626226974314
frc3947,The Last Crusaders,977.1868995195412,998.8720950614576,998.8720950614576,988.2918861955716,987.9083033027824,998.8720950614576
frc3212,YME Stingbots,977.0310922493833,1004.9559860587573,1005.1925906557093,1022.3017625760996,993.7518448458601,1005.0774970460508
frc4628,Sintian Robotics,976.9952398306258,997.999274435854,997.999274435854,978.0215990994449,997.6028687688665,997.999274435854
frc2386,Trojans,976.9673549493647,1028.3521387390717,1028.3551769181415,1044.9920162473302,994.9412235723373,1028.34946917208
frc949,Wolverine Robotics,976.9301231523231,1033.5974500537259,1033.5981416517734,1010.5112301568848,1011.8555560772572,1033.5981416517734
frc6106,Tec Gear,976.8338224212775,1003.6303701104849,1003.9220032479227,989.6935176837197,979.8426674514333,1003.9220032479227
